rating,shown,time,price,address,subway,minutes_to_subway,rooms,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,sqmeter_price
,,22-июля-в-12:08,7700000,"Санкт-Петербург, Русановская ул., 19к4",Обухово,31,2,49.0,лоджия,косметический,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_923et._2321506323,9,23,157142.0
,,22-июля-в-12:01,9200000,"Санкт-Петербург, ул. Вавиловых, 4к2",Академическая,15,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_39et._2429780219,3,9,200000.0
,,22-июля-в-11:51,9000000,"Санкт-Петербург, аллея Поликарпова, 5",Пионерская,15,3,58.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_586m_49et._2473039843,4,9,155172.0
,,22-июля-в-12:26,9300000,"Санкт-Петербург, пос. Парголово, ул. Николая Рубцова, 3",Парнас,20,2,51.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_1726et._2444854297,17,26,182352.0
,,22-июля-в-12:22,6500000,"Санкт-Петербург, ул. Карпинского, 36к3",Академическая,30,2,45.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2460017022,2,5,144444.0
,,22-июля-в-12:16,7000000,"Санкт-Петербург, ул. Дудко, 31",Елизаровская,20,2,41.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_41m_13et._2390233652,1,3,170731.0
,,22-июля-в-12:11,9500000,"Санкт-Петербург, Витебский пр-т, 21к4",Парк Победы,30,3,55.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_555m_45et._2326570381,4,5,172727.0
,,22-июля-в-12:08,7700000,"Санкт-Петербург, Русановская ул., 19к4",Обухово,31,2,49.0,лоджия,косметический,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_923et._2321506323,9,23,157142.0
,,22-июля-в-12:08,8000000,"Санкт-Петербург, Сиреневый б-р, 22/26",Проспект Просвещения,30,2,52.0,балкон,неизвестно,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_79et._2417685715,7,9,153846.0
,,22-июля-в-12:01,9200000,"Санкт-Петербург, ул. Вавиловых, 4к2",Академическая,15,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_39et._2429780219,3,9,200000.0
,,22-июля-в-11:51,9000000,"Санкт-Петербург, аллея Поликарпова, 5",Пионерская,15,3,58.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_586m_49et._2473039843,4,9,155172.0
,,22-июля-в-11:41,9159700,"Санкт-Петербург, Витебский пр-т, 108",Купчино,5,3,71.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_71m_14et._2480847197,1,4,129009.0
,,22-июля-в-11:40,5382000,"Санкт-Петербург, пр-т Большевиков, 34к2",Улица Дыбенко,30,2,41.0,нет,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_41m_1524et._2448964176,15,24,131268.0
,,22-июля-в-11:40,6210000,"Санкт-Петербург, Тепловозная ул., 31",Рыбацкое,5,2,54.0,лоджия,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_517et._2449442215,5,17,115000.0
,,22-июля-в-11:40,5871005,"Санкт-Петербург, Витебский пр-т, 108",Купчино,5,2,36.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_36m_512et._2481218454,5,12,163083.0
,,22-июля-в-11:39,9000000,"Санкт-Петербург, Сиреневый б-р, 22/26",Проспект Просвещения,30,3,60.0,лоджия,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_60m_79et._2480699187,7,9,150000.0
,,22-июля-в-11:35,9400000,"Санкт-Петербург, Ленская ул., 16к3Б",Проспект Большевиков,31,3,60.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_60m_79et._2458519694,7,9,156666.0
,,22-июля-в-11:35,8300000,"Санкт-Петербург, Северный пр-т, 12к1",Озерки,15,3,58.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_588m_69et._2317830864,6,9,143103.0
,,22-июля-в-11:29,7800000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Валдайская ул., 6к2",Купчино,31,2,58.0,"балкон, лоджия",косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_582m_1825et._2362987122,18,25,134482.0
,,22-июля-в-11:27,7990000,"Санкт-Петербург, Дачный пр-т, 8к1",Проспект Ветеранов,10,2,47.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_89et._2464716556,8,9,170000.0
,,22-июля-в-11:27,7950000,"Санкт-Петербург, ул. Маршала Захарова, 30к1В",Проспект Ветеранов,31,2,52.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_316et._2464448612,3,16,152884.0
,,22-июля-в-11:27,10000000,"Санкт-Петербург, Подольская ул., 39",Технологический ин-т I,10,2,57.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_15et._2368764583,1,5,175438.0
,,22-июля-в-11:25,9000000,"Санкт-Петербург, ул. Академика Байкова, 11к3",Политехническая,30,2,46.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_69et._2495018214,6,9,195652.0
,,22-июля-в-11:15,7240000,"Санкт-Петербург, ул. Турку, 23к2",Проспект Славы,15,2,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_35et._2437502809,3,5,164545.0
,,22-июля-в-11:15,7800000,"Санкт-Петербург, Кондратьевский пр-т, 89",Площадь Мужества,31,2,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_79et._2449493864,7,9,156000.0
,,22-июля-в-11:15,7950000,"Санкт-Петербург, Пулковская ул., 17",Звёздная,5,2,38.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_38m_59et._2449831713,5,9,209210.0
,,22-июля-в-10:44,6200000,"Санкт-Петербург, Тимуровская ул., 20",Гражданский проспект,30,2,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_35et._2461582228,3,5,137777.0
,,22-июля-в-11:32,8000000,"Санкт-Петербург, пр-т Ветеранов, 3к2",Проспект Ветеранов,10,2,46.0,нет,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_462m_69et._2391895345,6,9,173913.0
,,22-июля-в-11:29,7800000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Валдайская ул., 6к2",Купчино,31,2,58.0,"балкон, лоджия",косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_582m_1825et._2362987122,18,25,134482.0
,,22-июля-в-11:27,7990000,"Санкт-Петербург, Дачный пр-т, 8к1",Проспект Ветеранов,10,2,47.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_89et._2464716556,8,9,170000.0
,,22-июля-в-11:27,10000000,"Санкт-Петербург, Подольская ул., 39",Технологический ин-т I,10,2,57.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_15et._2368764583,1,5,175438.0
,,22-июля-в-11:15,7240000,"Санкт-Петербург, ул. Турку, 23к2",Проспект Славы,15,2,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_35et._2437502809,3,5,164545.0
,,22-июля-в-11:15,7800000,"Санкт-Петербург, Кондратьевский пр-т, 89",Площадь Мужества,31,2,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_79et._2449493864,7,9,156000.0
,,22-июля-в-11:15,7950000,"Санкт-Петербург, Пулковская ул., 17",Звёздная,5,2,38.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_38m_59et._2449831713,5,9,209210.0
,,22-июля-в-10:44,6200000,"Санкт-Петербург, Тимуровская ул., 20",Гражданский проспект,30,2,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_35et._2461582228,3,5,137777.0
,,22-июля-в-10:30,7250000,"Санкт-Петербург, пр-т Солидарности, 10к1",Проспект Большевиков,30,2,43.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_439m_89et._2480755270,8,9,168604.0
,,22-июля-в-09:53,8250000,"Санкт-Петербург, Пражская ул., 39",Проспект Славы,15,3,57.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_572m_79et._2475432346,7,9,144736.0
,,22-июля-в-09:50,8200000,"Санкт-Петербург, Малая Карпатская ул., 23к1",Дунайская,30,2,51.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_512et._2419982670,5,12,160784.0
,,22-июля-в-09:20,7400000,"Санкт-Петербург, ул. Турку, 9к4",Международная,10,2,44.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_79et._2411267677,7,9,168181.0
,,22-июля-в-09:14,6850000,"Санкт-Петербург, ул. Солдата Корзуна, 60",Проспект Ветеранов,30,2,46.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_15et._2477085224,1,5,148913.0
,,22-июля-в-09:14,7200000,"Санкт-Петербург, ул. Лазо, 9",Ладожская,31,2,50.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_23et._2461869207,2,3,144000.0
,,22-июля-в-09:05,8490000,"Санкт-Петербург, ул. Ленсовета, 37",Московская,15,2,41.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_415m_25et._2516980892,2,5,207073.0
,,22-июля-в-08:32,8890000,"Санкт-Петербург, ул. Добровольцев, 22",Проспект Ветеранов,31,3,62.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_623m_39et._2465968555,3,9,143387.0
,,22-июля-в-08:29,8890000,"Санкт-Петербург, пр-т Энгельса, 16",Пионерская,30,2,54.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546m_12et._2375755329,1,2,164629.0
,,22-июля-в-07:45,8400000,"Санкт-Петербург, ул. Софьи Ковалевской, 14к4",Академическая,15,2,48.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48m_912et._2462273429,9,12,175000.0
,,22-июля-в-03:51,9000000,"Санкт-Петербург, ул. Солдата Корзуна, 50",Проспект Ветеранов,30,2,46.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_469m_59et._2339354732,5,9,195652.0
